SMC0682  0.18  0.225  7.40      2  0 46 10 -73 23 30 13.71  0.10 H86-78n
SMC0683  0.05  0.213  8.00      1  0 46 10 -73 23 43 14.54  0.10 H86-78s
SMC0686  0.05  0.200  7.60      1  1 15 15 -72 20 11 15.24  0.11 BS279
SMC0687  0.05  0.250  8.10      1  1 15 42 -73 10 00 14.70  0.12 HW72
SMC0689  0.12  0.400  9.00      1  0 39 22 -73 15 28 13.39  0.11 SOGLE5
SMC0690  0.12  0.400  8.65      2  0 39 33 -73 10 37 14.43  0.11 SOGLE6
SMC0693  0.20  0.500  8.10      1  0 42 54 -73 17 37 12.72  0.11 SOGLE15
SMC0697  0.25  0.375  8.60      3  0 45 33 -73 06 27 14.51  0.10 SOGLE30
SMC0701  0.16  0.500  8.20      3  0 51 42 -73 13 47 13.53  0.10 B60,SOGLE50
SMC0707  0.22  0.415  7.70      1  0 51 42 -73 13 47 12.37  0.11 SOGLE72
SMC0708  0.10  0.550  8.15      1  0 55 43 -72 52 48 12.74  0.11 H86-165,SOGLE105
SMC0709  0.05  0.425  8.30      1  0 56 09 -73 12 22 13.88  0.13 SOGLE106
SMC0712  0.10  0.340  8.10      1  0 59 05 -72 47 12 13.83  0.11 SOGLE116
SMC0713  0.10  0.375  8.10      1  1 00 47 -72 55 41 13.81  0.11 SOGLE125
SMC0715  0.10  0.325  8.70      2  1 02 13 -72 57 59 14.43  0.11 SOGLE132
SMC0716  0.08  0.400  8.80      2  1 02 31 -72 19 06 14.18  0.11 SOGLE133
SMC0717  0.02  0.720  8.55      1  1 03 17 -72 44 27 13.46  0.11 SOGLE135
SMC0718  0.15  0.325  8.00      2  1 03 22 -72 27 57 13.98  0.10 SOGLE136
SMC0720  0.05  0.420  7.60      1  1 04 14 -72 38 49 13.23  0.11 SOGLE140
SMC0721  0.05  0.300  7.70      1  1 04 05 -72 07 15 14.15  0.11 SOGLE144,SOGLE236
SMC0722  0.02  0.240  7.70      3  1 05 16 -71 59 41 13.09  0.11 SOGLE146
SMC0723  0.02  0.370  7.60      2  1 05 08 -71 59 45 12.79  0.11 SOGLE147
SMC0724  0.05  0.475  7.90      3  1 05 10 -72 36 08 14.01  0.11 SOGLE148
SMC0725  0.02  0.600  8.30      2  1 06 13 -72 47 39 13.74  0.11 SOGLE151
SMC0727  0.08  0.325  7.80      1  1 08 37 -72 26 21 13.64  0.10 SOGLE160
SMC0728  0.08  0.400  8.40      2  0 38 51 -73 22 27 14.33  0.11 HW12,SOGLE163
SMC0730  0.05  0.275  8.70      1  0 39 12 -73 14 46 15.36  0.11 BS14,SOGLE165
SMC0732  0.07  0.270  8.85      1  0 39 31 -73 25 26 14.90  0.11 HW13,SOGLE168
SMC0739  0.07  0.175  8.85      1  0 45 23 -72 55 43 16.21  0.11 SOGLE180
SMC0740  0.08  0.300  8.65      1  0 45 28 -72 53 09 14.31  0.11 SOGLE181
SMC0754  0.10  0.250  7.80      2  0 53 17 -72 44 03 13.21  0.11 BS256,SOGLE215
SMC0761  0.05  0.425  7.70      1  1 02 53 -72 24 53 13.30  0.10 B114,SOGLE234
SMC0763  0.04  0.300  7.90      1  1 04 05 -72 07 15 14.15  0.11 SOGLE144,SOGLE236
